Date,High,Low,Open,Close,Volume,Adj_Close
2017-06-01,38.33250046,38.05500031,38.29249954,38.29499817,65616400,36.25257492
2017-06-02,38.86249924,38.22249985,38.39500046,38.86249924,111082800,36.78981018
2017-06-05,38.61249924,38.36500168,38.58499908,38.48249817,101326800,36.4300766
2017-06-06,38.95249939,38.44499969,38.47499847,38.61249924,106499600,36.55314255
2017-06-07,38.99499893,38.61999893,38.75500107,38.84249878,84278400,36.77088165
2017-06-08,38.88499832,38.59999847,38.8125,38.74750137,85003200,36.68095016
2017-06-09,38.79750061,36.50500107,38.79750061,37.24499893,259530800,35.25857925
2017-06-12,36.52249908,35.62749863,36.43500137,36.35499954,289229200,34.41604614
2017-06-13,36.86249924,36.28749847,36.79000092,36.64749908,136661600,34.6929512
2017-06-14,36.875,35.95999908,36.875,36.29000092,126124800,34.35451889
2017-06-15,36.11999893,35.55250168,35.83000183,36.07249832,128661600,34.14861679
2017-06-16,36.125,35.54999924,35.94499969,35.56750107,201444400,33.67054367
2017-06-19,36.68500137,35.91500092,35.91500092,36.58499908,130165600,34.63378143
2017-06-20,36.71749878,36.23500061,36.71749878,36.25249863,99600400,34.31901169
2017-06-21,36.51750183,36.15250015,36.38000107,36.46749878,85063200,34.52254105
2017-06-22,36.67499924,36.27999878,36.44250107,36.40750122,76425200,34.46574783
2017-06-23,36.79000092,36.27750015,36.28250122,36.56999969,141757600,34.61957932
2017-06-26,37.06999969,36.34500122,36.79249954,36.45500183,102769600,34.51072693
2017-06-27,36.54000092,35.90499878,36.25249863,35.93249893,99047600,34.01607895
2017-06-28,36.52750015,35.79000092,36.12250137,36.45750046,88329600,34.5130806
2017-06-29,36.28250122,35.56999969,36.17750168,35.91999817,125997600,34.00424576
2017-06-30,36.24000168,35.94499969,36.11249924,36.00500107,92096400,34.0847168
2017-07-03,36.32500076,35.77500153,36.22000122,35.875,57111200,33.96163177
2017-07-05,36.19749832,35.68000031,35.92250061,36.02249908,86278400,34.10128021
2017-07-06,35.875,35.60250092,35.75500107,35.68249893,96515200,33.77941132
2017-07-07,36.1875,35.72499847,35.72499847,36.04499817,76806800,34.12258148
2017-07-10,36.48749924,35.84249878,36.02750015,36.26499939,84362400,34.33084488
2017-07-11,36.46250153,36.09500122,36.18249893,36.38249969,79127200,34.44207764
2017-07-12,36.54499817,36.20500183,36.46749878,36.43500137,99538000,34.49178314
2017-07-13,37.12250137,36.36000061,36.375,36.94250107,100797600,34.97221756
2017-07-14,37.33250046,36.83250046,36.99250031,37.25999832,80528400,35.27278137
2017-07-17,37.72499847,37.14250183,37.20500183,37.38999939,95174000,35.39584351
2017-07-18,37.53250122,37.16749954,37.29999924,37.52000046,71475200,35.51891327
2017-07-19,37.85499954,37.48749924,37.61999893,37.75500107,83692000,35.74137878
2017-07-20,37.93500137,37.54750061,37.875,37.58499908,68974800,35.58044434
2017-07-21,37.61000061,37.22000122,37.49750137,37.56750107,105010400,35.56388092
2017-07-24,38.11000061,37.47499847,37.64500046,38.02249908,85972800,35.99461365
2017-07-25,38.45999908,37.95000076,37.95000076,38.18500137,75415600,36.14845276
2017-07-26,38.48249817,38.26499939,38.33750153,38.36500168,63124000,36.31884766
2017-07-27,38.49750137,36.82500076,38.4375,37.63999939,129905200,35.63251114
2017-07-28,37.55749893,37.29750061,37.47249985,37.375,68854800,35.38164139
2017-07-31,37.58250046,37.03250122,37.47499847,37.18249893,79383600,35.1994133
2017-08-01,37.55500031,37.10250092,37.27500153,37.51250076,141474400,35.5118103
2017-08-02,39.9375,39.04000092,39.81999969,39.28499985,279747200,37.18977356
2017-08-03,39.30250168,38.75500107,39.26250076,38.89250183,108389200,36.81821442
